loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
28136.24116,54,0.25,Small Merchant,25,457,12,0
19817.50099,39,0.25,Small Merchant,44,732,6,0
30766.42454,58,0.302135493,Small Merchant,54,412,15,1
29955.18902,75,0.294732215,Freelancer,36,841,2,0
22721.82548,67,0.250309401,Small Merchant,46,832,4,0
18839.88227,49,0.277462664,Freelancer,59,737,2,0
15190.20475,83,0.265685903,Small Merchant,44,699,14,0
21737.05543,55,0.301776755,Gig Worker,31,317,19,0
25988.31244,61,0.288951384,Small Merchant,56,461,10,0
19730.76197,68,0.257907901,Small Merchant,59,704,17,0
10000,67,0.282404817,Freelancer,57,759,4,0
30880.99726,88,0.279177785,Freelancer,44,458,12,0
23331.56255,78,0.279232561,Gig Worker,21,309,0,0
19342.62852,82,0.269797612,Small Merchant,20,815,13,0
28000.10872,53,0.280496507,Small Merchant,22,314,8,0
32672.47018,60,0.262984604,Small Merchant,48,354,8,0
10000,69,0.256243842,Gig Worker,33,745,3,0
25039.84555,41,0.25506905,Freelancer,53,455,1,0
12013.45552,87,0.259017907,Freelancer,41,690,15,0
25493.77355,86,0.288445663,Freelancer,55,438,4,0
22895.49042,65,0.288989437,Gig Worker,34,712,19,0
26450.08569,39,0.309210506,Small Merchant,56,424,17,0
18505.2667,35,0.275430619,Freelancer,29,518,1,0
10000,36,0.294028184,Small Merchant,28,580,13,0
18847.42266,82,0.280941252,Freelancer,54,739,14,0
24847.93345,60,0.285991965,Freelancer,36,401,9,0
29107.7463,56,0.296167349,Gig Worker,37,339,15,0
13797.1809,37,0.291640942,Gig Worker,44,770,7,0
29189.42299,32,0.2821688,Small Merchant,54,675,13,0
17464.89397,69,0.267728482,Gig Worker,35,490,19,0
24537.14917,76,0.285515968,Freelancer,44,733,9,0
18430.74233,50,0.307286023,Small Merchant,35,310,12,0
23275.19439,30,0.283506648,Small Merchant,43,545,18,0
28243.14344,74,0.272093182,Gig Worker,31,431,1,0
13410.90146,83,0.296428006,Freelancer,54,783,4,0
17240.65872,79,0.252297532,Freelancer,28,714,13,0
23294.73811,44,0.27280093,Freelancer,56,629,7,0
38811.08563,36,0.260384502,Freelancer,51,654,0,0
15957.67201,44,0.277570277,Small Merchant,38,560,4,0
36280.9372,54,0.3049296,Freelancer,41,303,10,0
36030.96313,32,0.292817593,Gig Worker,53,640,7,0
21318.82195,59,0.25,Gig Worker,38,394,16,0
19912.93232,87,0.267625716,Small Merchant,31,315,9,0
17155.54361,43,0.250018705,Freelancer,37,410,13,0
21522.58229,81,0.301165784,Gig Worker,24,625,0,0
12152.96397,33,0.268350657,Freelancer,45,521,4,0
21466.32688,65,0.281517856,Freelancer,46,570,14,0
32478.16192,32,0.282480848,Freelancer,39,735,9,0
17722.40456,34,0.284117103,Gig Worker,27,393,14,0
20314.92987,54,0.25,Freelancer,35,635,0,0
10092.01668,60,0.287222549,Gig Worker,21,800,10,0
24618.43462,40,0.269030739,Freelancer,20,463,17,0
23851.37179,37,0.296916024,Small Merchant,24,685,5,0
22445.91652,55,0.284055225,Gig Worker,50,711,1,0
20482.21065,31,0.292633967,Small Merchant,42,667,1,0
19950.69457,57,0.265436702,Freelancer,40,595,16,1
25513.30164,77,0.257421628,Small Merchant,31,618,4,0
21798.28379,86,0.297806987,Gig Worker,23,554,19,0
24204.8031,89,0.29126809,Freelancer,56,788,13,0
23504.87972,39,0.284444288,Small Merchant,30,849,11,0
29863.99101,79,0.284415538,Small Merchant,59,719,3,0
26738.95868,68,0.288412552,Small Merchant,28,486,8,0
23350.0329,66,0.254154818,Small Merchant,45,324,17,0
32628.95421,90,0.301511359,Freelancer,58,441,9,0
24941.8797,68,0.276918885,Freelancer,46,727,6,0
31134.73882,50,0.277489246,Gig Worker,48,423,4,0
26248.59826,57,0.271637687,Freelancer,44,324,14,0
10000,67,0.25,Small Merchant,37,776,12,0
31133.84334,85,0.291503941,Gig Worker,49,762,13,0
22946.23369,62,0.260032233,Small Merchant,27,730,3,0
21636.3166,90,0.282161165,Gig Worker,21,531,5,0
23969.43843,40,0.263595766,Gig Worker,41,644,14,0
19585.11787,74,0.273129484,Freelancer,40,322,12,0
23589.20202,73,0.272016939,Freelancer,58,421,12,0
17856.86754,30,0.263133163,Small Merchant,45,522,17,0
30919.90581,82,0.275482083,Small Merchant,48,529,16,0
21204.8832,76,0.2703818,Gig Worker,24,316,0,0
19321.9131,62,0.259190703,Small Merchant,33,584,3,0
15525.51929,32,0.303457415,Gig Worker,54,301,10,0
23881.43052,55,0.263971192,Small Merchant,25,566,18,0
23309.7497,44,0.29124148,Freelancer,42,827,12,0
24718.9723,70,0.293364772,Gig Worker,36,832,15,0
14809.23679,43,0.298478645,Gig Worker,43,550,18,0
10791.73161,90,0.269090309,Gig Worker,59,576,14,0
26379.13912,52,0.276025209,Freelancer,48,305,11,0
32392.49303,89,0.276643167,Gig Worker,49,536,7,0
14815.52464,83,0.29054429,Gig Worker,43,834,0,0
33126.08898,85,0.275152533,Freelancer,54,523,7,0
23987.37741,37,0.289169597,Small Merchant,56,785,4,0
21950.55967,83,0.27488416,Small Merchant,21,712,0,0
19217.15912,65,0.302343923,Small Merchant,40,330,11,0
12308.37386,49,0.279765137,Gig Worker,59,772,3,0
28914.09961,81,0.2773581,Freelancer,24,813,14,0
16570.75547,35,0.286790155,Gig Worker,54,641,8,0
16541.35327,62,0.312710006,Freelancer,54,464,9,0
28943.48417,57,0.267896294,Gig Worker,38,599,12,0
10000,79,0.3007885,Freelancer,35,753,9,0
11334.81533,67,0.263648276,Freelancer,44,780,9,0
21873.0603,59,0.280876583,Freelancer,35,374,13,0
24052.991,75,0.264104487,Freelancer,50,608,18,0
25393.14254,72,0.27257376,Small Merchant,52,375,18,0
19887.41055,46,0.266429079,Small Merchant,36,686,0,0
39712.58768,38,0.293964351,Gig Worker,40,649,7,1
20404.75209,57,0.270055117,Freelancer,54,574,16,0
20384.49694,83,0.29060414,Small Merchant,42,600,9,0
16421.09332,36,0.269463421,Small Merchant,35,354,0,0
22867.34772,75,0.279889233,Small Merchant,57,759,7,0
26304.72862,57,0.30915197,Gig Worker,33,840,4,0
30425.04638,46,0.265090175,Freelancer,59,612,1,0
11575.01015,69,0.265469435,Freelancer,52,568,18,0
20278.03263,89,0.27507583,Small Merchant,40,796,1,0
25126.92528,77,0.279648371,Small Merchant,36,454,19,1
26109.40274,73,0.292416084,Gig Worker,23,495,10,0
22045.8406,73,0.280859698,Freelancer,35,779,2,0
25796.96779,89,0.284903942,Gig Worker,49,747,8,0
16337.25275,89,0.25691345,Small Merchant,53,404,7,0
32905.33803,34,0.286031371,Small Merchant,41,373,5,0
28948.39672,34,0.286566018,Gig Worker,48,374,13,0
12585.50549,43,0.293432004,Freelancer,24,396,7,1
14474.27866,35,0.273432962,Freelancer,20,540,14,0
14671.54775,36,0.279865317,Small Merchant,59,690,2,0
26745.7898,84,0.294127135,Small Merchant,44,408,7,0
13006.90564,82,0.258827161,Freelancer,25,327,15,0
19682.82966,46,0.25,Freelancer,42,401,5,0
25182.93077,88,0.257821021,Gig Worker,52,418,6,0
21536.83846,38,0.267213603,Freelancer,33,326,12,0
23812.21261,60,0.301448122,Gig Worker,55,449,19,0
14539.38102,51,0.320585041,Gig Worker,37,441,8,0
26163.98061,74,0.261811141,Small Merchant,59,453,18,0
17707.51675,38,0.278316152,Small Merchant,29,791,6,0
19727.66228,88,0.269462844,Freelancer,58,482,15,0
23664.1221,45,0.289623902,Gig Worker,31,502,6,0
22721.54755,65,0.285597913,Freelancer,57,370,14,0
22167.86013,63,0.26246832,Small Merchant,42,482,4,0
16745.61225,74,0.267577122,Small Merchant,26,472,1,0
19903.15412,42,0.277139589,Freelancer,44,841,1,0
22015.28514,48,0.30460506,Freelancer,32,654,19,0
12374.40337,41,0.266924186,Freelancer,57,453,4,0
18762.26924,65,0.25,Gig Worker,38,684,11,0
24713.75915,39,0.306060453,Freelancer,41,610,3,0
13057.94377,45,0.289945864,Gig Worker,30,324,17,0
30096.07156,57,0.256742266,Gig Worker,22,397,19,0
30887.29284,85,0.286126857,Gig Worker,38,599,10,0
13283.94597,48,0.296233347,Small Merchant,46,368,19,0
31503.33743,69,0.28187491,Freelancer,26,660,5,0
20994.92888,35,0.307251537,Small Merchant,56,362,12,0
24929.60191,33,0.291106563,Freelancer,46,794,4,0
18523.44264,59,0.28610991,Freelancer,53,723,3,0
28461.31379,68,0.284077681,Gig Worker,30,679,9,0
24842.65813,60,0.282717887,Gig Worker,57,554,1,0
16300.9272,75,0.29756136,Freelancer,24,560,7,0
13843.586,56,0.277008358,Gig Worker,26,428,19,0
11777.88295,74,0.298990665,Freelancer,55,822,19,0
23315.59244,50,0.286238753,Small Merchant,24,721,2,0
26007.29988,66,0.282111248,Gig Worker,24,828,8,0
26556.75975,38,0.273839242,Gig Worker,46,715,19,0
21174.13234,90,0.274026244,Small Merchant,48,304,1,0
13901.02481,64,0.28638039,Small Merchant,46,505,16,0
17225.47641,71,0.300262069,Gig Worker,51,768,0,0
30066.44047,76,0.290087984,Gig Worker,44,381,16,0
18607.60005,81,0.26571056,Gig Worker,53,366,4,0
23003.92341,50,0.25,Freelancer,34,566,12,0
14470.44661,46,0.294795164,Freelancer,53,774,7,0
24356.08132,84,0.333659366,Freelancer,54,785,6,0
18796.20807,53,0.274482776,Small Merchant,39,452,13,0
29326.989,60,0.270727733,Freelancer,43,786,7,0
27414.90394,35,0.296410524,Freelancer,53,347,10,0
18530.05837,86,0.262782338,Freelancer,53,323,2,0
21113.35181,64,0.309923967,Gig Worker,46,674,4,0
18142.18632,79,0.288246204,Gig Worker,40,656,17,0
12063.96762,66,0.279467762,Gig Worker,52,332,4,0
15997.90299,42,0.264517695,Freelancer,58,771,12,0
23387.52129,54,0.29764138,Small Merchant,59,474,4,0
24276.81649,61,0.271116054,Gig Worker,55,797,1,0
23039.83533,88,0.294184294,Gig Worker,44,612,12,0
19887.86862,30,0.287981787,Small Merchant,26,497,5,0
28531.46624,78,0.305828482,Small Merchant,29,302,16,0
22444.79333,87,0.283179554,Gig Worker,29,348,7,1
26922.7768,64,0.342326961,Small Merchant,57,313,16,0
10000,87,0.291099431,Gig Worker,43,703,18,0
10000,48,0.2829254,Freelancer,29,493,14,0
23986.51619,82,0.272219099,Freelancer,45,559,0,0
12026.64042,81,0.297533411,Gig Worker,49,546,17,0
20512.83808,83,0.272667838,Gig Worker,46,731,6,0
19885.32071,41,0.264515928,Gig Worker,38,780,6,0
33111.80422,69,0.270626306,Small Merchant,20,557,15,0
24799.97587,69,0.276156921,Gig Worker,52,834,10,0
23161.01319,76,0.32499568,Freelancer,30,407,4,0
27858.93808,72,0.285849461,Freelancer,53,475,13,0
24579.48311,49,0.266779892,Small Merchant,57,768,9,0
18796.26105,62,0.301775873,Small Merchant,35,826,4,1
29500.33151,58,0.283770186,Gig Worker,20,451,18,0
14231.7491,45,0.305895269,Small Merchant,47,575,17,0
24262.73031,43,0.318235156,Small Merchant,34,337,3,0
11167.01144,36,0.250164785,Small Merchant,35,580,8,0
23427.607,35,0.25,Freelancer,51,730,18,0
23350.92749,50,0.319829379,Gig Worker,58,619,10,0
33735.18473,65,0.266253551,Freelancer,20,470,2,0
11045.18275,51,0.25,Small Merchant,28,370,10,0
17793.78977,69,0.269502741,Small Merchant,48,387,6,0
27758.77699,83,0.260647783,Small Merchant,44,356,16,0
24347.22079,48,0.264549654,Gig Worker,30,466,17,0
23262.13536,54,0.297114869,Gig Worker,30,535,14,0
15307.05008,32,0.272812059,Gig Worker,25,697,16,0
17864.27156,65,0.25,Freelancer,53,619,16,1
30715.28706,74,0.280650802,Gig Worker,33,831,9,0
21639.43564,82,0.262976966,Freelancer,27,306,14,1
24627.51787,88,0.275013046,Small Merchant,44,757,15,0
21193.6817,63,0.276157909,Gig Worker,23,537,14,0
13718.40139,40,0.296909646,Small Merchant,50,750,8,0
28536.67298,77,0.269892242,Small Merchant,40,413,18,0
25522.62669,71,0.293955668,Freelancer,51,791,0,0
38139.45786,76,0.25,Freelancer,33,608,1,0
14890.93034,56,0.297975293,Small Merchant,47,748,5,0
27758.01045,71,0.305978607,Small Merchant,44,457,8,0
12819.19224,31,0.275395298,Freelancer,47,698,17,0
23101.42597,35,0.263628195,Freelancer,34,502,0,0
28835.54612,75,0.258447982,Gig Worker,41,753,9,0
10000,31,0.279490259,Freelancer,25,419,3,1
20565.47268,71,0.304321438,Freelancer,21,834,13,0
18057.53186,46,0.271484437,Small Merchant,25,479,5,0
17086.29891,69,0.302228845,Gig Worker,42,811,19,0
24696.48857,87,0.256972325,Gig Worker,45,792,4,0
29844.79994,77,0.272969142,Small Merchant,30,626,14,0
21067.04899,43,0.279128079,Gig Worker,20,696,9,0
23438.40499,39,0.284327897,Small Merchant,47,811,2,0
22800.16127,74,0.273344797,Freelancer,41,482,16,0
22012.62454,62,0.304932866,Freelancer,32,405,8,0
14374.60154,71,0.305246876,Freelancer,55,797,8,0
29759.11221,83,0.276503591,Freelancer,41,633,14,0
24066.36758,41,0.269590066,Small Merchant,23,673,17,0
24764.17043,61,0.267991698,Small Merchant,37,300,2,0
16354.4326,78,0.300687832,Small Merchant,57,774,7,0
18785.45721,53,0.266699688,Gig Worker,36,751,2,0
20767.06062,43,0.250772199,Small Merchant,44,483,18,1
11261.12715,34,0.253756834,Gig Worker,36,387,12,0
10183.75972,80,0.293339515,Freelancer,48,784,15,0
17794.76449,34,0.252692815,Gig Worker,27,639,6,0
25657.64537,76,0.272021576,Gig Worker,48,471,19,0
17428.03827,61,0.282043173,Freelancer,34,677,4,0
14868.36362,74,0.25,Freelancer,52,476,18,0
16297.20043,78,0.283645452,Freelancer,29,335,1,0
18812.60304,62,0.273508627,Gig Worker,56,752,2,0
19522.98726,89,0.25,Freelancer,30,524,2,0
37158.65017,75,0.283904513,Small Merchant,54,592,1,0
29382.3444,33,0.28791602,Gig Worker,53,772,15,0
29173.41879,86,0.283693535,Freelancer,51,552,16,0
30180.06255,59,0.29008623,Small Merchant,41,350,15,0
15008.25391,70,0.285162352,Gig Worker,23,592,15,0
13443.4477,46,0.294603042,Freelancer,21,452,18,0
14251.90796,32,0.261082756,Small Merchant,52,560,16,0
31341.54293,42,0.252063464,Freelancer,28,404,4,0
18169.65748,73,0.256773568,Small Merchant,54,666,11,0
13240.50672,77,0.263756833,Gig Worker,57,582,11,0
18983.0266,65,0.320439123,Freelancer,50,616,6,0
20329.76128,47,0.263933752,Gig Worker,33,782,6,0
23878.89292,52,0.269564581,Freelancer,50,383,3,0
23756.65714,64,0.275313793,Freelancer,52,344,5,0
16202.73605,78,0.27286504,Freelancer,35,686,15,0
26799.59475,62,0.316304201,Freelancer,39,488,7,0
17525.64526,80,0.25,Small Merchant,33,789,5,0
20906.06564,83,0.323707435,Small Merchant,54,349,18,1
26807.41849,65,0.282893884,Small Merchant,52,500,9,0
17507.25017,46,0.299229713,Freelancer,48,474,15,0
18014.54003,68,0.280407381,Gig Worker,27,441,1,0
26141.67635,63,0.296305382,Freelancer,53,574,13,0
15995.86776,41,0.261112808,Gig Worker,33,489,10,0
19306.45583,34,0.252900545,Small Merchant,33,433,1,0
25890.19525,77,0.33186242,Freelancer,34,844,2,0
36378.64709,69,0.318269431,Small Merchant,39,396,10,0
26237.83153,84,0.258924433,Small Merchant,47,340,3,1
25308.47834,56,0.294330943,Small Merchant,23,628,13,0
25715.61109,89,0.303157538,Gig Worker,26,800,4,0
14487.66808,69,0.293203765,Small Merchant,21,840,2,0
22809.17717,42,0.275833449,Small Merchant,28,672,7,0
21791.63458,55,0.320489986,Small Merchant,42,810,9,0
24251.09178,43,0.293753252,Freelancer,55,394,11,0
22815.55637,61,0.261441927,Gig Worker,31,781,7,0
24657.89774,40,0.272262274,Freelancer,42,310,6,0
19819.72964,67,0.258600461,Small Merchant,50,766,1,0
22410.26242,45,0.277852063,Small Merchant,30,770,11,0
13405.20004,84,0.277205092,Gig Worker,20,730,19,0
19760.64905,86,0.295107252,Small Merchant,32,813,10,0
31735.83484,51,0.294812963,Small Merchant,58,342,8,0
24231.65838,86,0.287766786,Freelancer,48,303,4,1
21853.55274,76,0.287227979,Gig Worker,25,636,5,0
35272.86293,45,0.300865335,Gig Worker,50,674,6,0
12474.15515,42,0.275483245,Small Merchant,28,394,13,0
14233.81111,41,0.25,Freelancer,37,746,17,0
33988.97988,47,0.322219359,Small Merchant,22,329,14,0
22321.72655,58,0.261785203,Gig Worker,51,387,0,0
20301.91875,47,0.293909333,Freelancer,22,519,15,1
13605.56972,75,0.273187575,Freelancer,49,427,14,0
25133.87386,31,0.307960619,Freelancer,25,470,8,0
25811.21909,83,0.260766168,Freelancer,46,524,6,0
14338.53947,31,0.26578429,Gig Worker,21,573,11,0
21018.0709,32,0.270044664,Gig Worker,39,707,8,0
19651.38918,58,0.291085918,Freelancer,36,457,11,0
23791.84002,85,0.284460741,Gig Worker,52,706,10,0
14165.2483,37,0.291304165,Gig Worker,36,329,2,0
30763.63218,40,0.282535141,Freelancer,56,495,12,0
28410.76647,41,0.298640578,Gig Worker,48,468,4,0
19457.77109,61,0.298975988,Small Merchant,28,643,17,0
20485.06902,33,0.310289606,Freelancer,23,698,10,0
21045.04495,38,0.286875932,Freelancer,59,483,2,1
16551.84013,53,0.28678042,Small Merchant,32,811,8,0
18895.99407,78,0.315340173,Small Merchant,25,501,7,0
20108.10743,85,0.303948052,Gig Worker,28,517,7,0
33290.07859,45,0.290374689,Gig Worker,45,375,12,0
28626.32816,46,0.252110533,Small Merchant,58,620,10,0
28542.58295,76,0.25,Small Merchant,33,301,5,1
24589.47929,81,0.292254127,Freelancer,53,822,12,0
14178.71094,87,0.293078496,Gig Worker,23,391,10,0
21709.56227,51,0.26554427,Gig Worker,40,469,13,0
28793.41922,36,0.287077945,Freelancer,50,604,13,0
13192.14759,39,0.261737089,Small Merchant,40,381,18,0
26455.87245,58,0.291443588,Gig Worker,48,592,4,0
38258.26458,65,0.291964416,Freelancer,43,647,14,0
29432.71652,53,0.291834853,Small Merchant,35,522,12,0
31898.20395,85,0.286710713,Freelancer,28,337,15,0
23528.37125,75,0.274117555,Freelancer,40,741,18,0
28775.52364,43,0.275766128,Gig Worker,21,432,16,0
16975.0275,43,0.303181972,Freelancer,21,504,15,0
27571.04669,54,0.288298297,Small Merchant,56,327,13,0
26580.71694,75,0.28976178,Freelancer,56,484,16,0
24029.37822,51,0.281729796,Freelancer,24,429,6,0
31212.05194,81,0.293028997,Freelancer,25,369,5,0
18228.50614,79,0.299178614,Small Merchant,27,848,4,0
20690.59738,76,0.267440659,Freelancer,51,516,0,0
22668.23429,52,0.291854946,Gig Worker,56,548,15,0
14792.7232,61,0.275478323,Small Merchant,32,771,13,0
23588.52361,55,0.286277067,Small Merchant,22,637,1,0
10000,80,0.296704731,Small Merchant,28,684,3,0
29328.68174,56,0.250965974,Gig Worker,23,302,0,0
22326.46157,74,0.258323603,Gig Worker,47,396,1,0
18353.74967,41,0.266812139,Gig Worker,59,806,8,0
16159.38471,48,0.26539311,Small Merchant,35,739,0,0
20357.94679,48,0.276753022,Small Merchant,30,545,19,0
26817.81798,81,0.313847618,Small Merchant,38,652,15,0
25834.17285,63,0.303568938,Small Merchant,41,568,13,0
17061.23437,61,0.268388204,Freelancer,58,480,12,0
16077.72229,58,0.297377667,Small Merchant,31,776,18,0
26598.29094,90,0.279135547,Small Merchant,49,702,14,0
16943.56817,50,0.286874986,Small Merchant,59,480,17,1
22419.36842,64,0.260382813,Small Merchant,24,356,2,1
22866.2825,71,0.253586329,Gig Worker,56,721,14,0
24184.43492,34,0.294646971,Gig Worker,51,345,14,0
28007.89301,41,0.280656916,Freelancer,53,385,4,0
13159.25944,90,0.290451943,Gig Worker,31,687,12,0
10000,36,0.311874952,Gig Worker,21,477,19,0
18027.86903,70,0.275223999,Small Merchant,26,392,15,0
34610.69885,31,0.275407292,Small Merchant,51,461,19,0
36155.2187,54,0.315373225,Small Merchant,59,525,14,0
34818.23995,39,0.280339786,Freelancer,54,492,13,0
20649.13043,67,0.263933855,Gig Worker,25,445,8,0
10000,73,0.294713643,Gig Worker,41,553,17,0
10000,35,0.275246477,Freelancer,44,821,16,0
17701.73287,56,0.263547236,Freelancer,32,786,4,0
20613.48459,64,0.281793732,Small Merchant,42,766,14,0
31104.37781,39,0.29653372,Freelancer,28,744,10,0
28074.63822,90,0.256816358,Freelancer,56,705,11,0
23591.83555,38,0.256351284,Gig Worker,56,614,6,1
15771.0866,49,0.278398819,Small Merchant,49,390,19,0
15274.54309,66,0.257999346,Small Merchant,39,695,8,0
23778.89381,64,0.254478546,Small Merchant,57,362,2,0
26879.35685,66,0.280122321,Small Merchant,35,314,16,0
24743.16884,69,0.302121409,Gig Worker,41,721,8,0
14757.81428,37,0.295760347,Small Merchant,57,515,10,0
26554.6734,75,0.277861179,Gig Worker,29,433,13,0
24981.37677,85,0.30565144,Freelancer,39,593,9,0
14505.33516,83,0.314699192,Gig Worker,21,826,3,0
16509.75321,60,0.28982443,Small Merchant,22,627,15,0
26819.47182,78,0.272676167,Small Merchant,27,840,15,0
20358.44725,72,0.311252316,Freelancer,28,557,11,0
33124.03111,87,0.310370971,Gig Worker,47,741,5,0
25507.90493,45,0.285067923,Small Merchant,40,461,6,0
18593.58168,57,0.30445691,Freelancer,52,726,7,0
21928.5608,35,0.264374307,Small Merchant,53,323,5,0
22443.68375,61,0.25,Gig Worker,23,540,6,0
16901.26781,57,0.260576218,Freelancer,44,401,8,0
15611.88261,40,0.284131394,Gig Worker,51,580,15,0
26909.72926,71,0.278516407,Gig Worker,31,724,12,0
27916.91308,52,0.299237257,Small Merchant,21,844,14,0
26226.47029,59,0.25028689,Small Merchant,31,598,17,0
32607.22666,38,0.250677768,Gig Worker,45,316,3,0
18207.58735,57,0.295246089,Small Merchant,40,306,4,1
33719.89536,53,0.251281467,Small Merchant,56,838,7,0
15693.55217,88,0.27458493,Freelancer,55,847,3,0
14911.20106,57,0.280491259,Gig Worker,37,702,16,0
10000,53,0.266990216,Gig Worker,43,570,16,0
18879.4328,44,0.291557224,Freelancer,49,369,1,0
18473.94364,68,0.25,Freelancer,36,484,15,0
25681.56096,79,0.316638562,Small Merchant,35,527,18,0
23707.23659,62,0.273397279,Gig Worker,36,368,6,0
13649.1864,76,0.276594563,Freelancer,31,536,10,0
19250.91633,63,0.333871544,Freelancer,46,496,0,0
19399.76585,51,0.252801991,Freelancer,23,813,17,0
10000,58,0.259098041,Gig Worker,54,406,6,1
15133.37291,63,0.308089946,Freelancer,20,445,12,0
16604.30459,71,0.25,Freelancer,31,459,2,0
32035.37514,81,0.289903609,Freelancer,48,538,8,0
23340.15501,76,0.267874375,Gig Worker,27,668,16,0
26635.18128,39,0.25,Freelancer,27,425,1,0
11509.55152,80,0.290536987,Freelancer,31,456,14,0
30359.50138,83,0.291125148,Freelancer,55,767,8,0
31107.71444,89,0.280027717,Freelancer,53,766,6,0
10000,89,0.321381779,Freelancer,55,615,18,0
17062.78293,74,0.264570054,Gig Worker,23,641,10,0
25470.35901,59,0.297331472,Gig Worker,30,454,17,0
26510.71917,85,0.28654683,Freelancer,22,435,16,0
